"word","decade","decade_count","decade_total","per_mil"
"hecho",1920,1,2167,461.47
"help",1920,2,2167,922.93
"her",1920,7,2167,3230.27
"here",1920,1,2167,461.47
"hey",1920,4,2167,1845.87
"him",1920,6,2167,2768.8
"his",1920,4,2167,1845.87
"holler",1920,1,2167,461.47
"home",1920,9,2167,4153.21
"honest",1920,2,2167,922.93
"honey",1920,2,2167,922.93
"hound",1920,2,2167,922.93
"house",1920,1,2167,461.47
"hurt",1920,1,2167,461.47
"i",1920,85,2167,39224.73
"ideal",1920,1,2167,461.47
"if",1920,5,2167,2307.34
"ignore",1920,4,2167,1845.87
"il",1920,3,2167,1384.4
"in",1920,24,2167,11075.22
"increase",1920,1,2167,461.47
"ira",1920,1,2167,461.47
"is",1920,12,2167,5537.61
"its",1920,20,2167,9229.35
"job",1920,3,2167,1384.4
"jour",1920,1,2167,461.47
"joy",1920,1,2167,461.47
"just",1920,8,2167,3691.74
"keep",1920,2,2167,922.93
"kind",1920,2,2167,922.93
"kinda",1920,1,2167,461.47
"kiss",1920,1,2167,461.47
"knew",1920,2,2167,922.93
"know",1920,6,2167,2768.8
"la",1920,8,2167,3691.74
"lamour",1920,1,2167,461.47
"las",1920,6,2167,2768.8
"last",1920,5,2167,2307.34
"late",1920,2,2167,922.93
"latest",1920,1,2167,461.47
"layin",1920,1,2167,461.47
"le",1920,1,2167,461.47
"learn",1920,5,2167,2307.34
"leave",1920,2,2167,922.93
"les",1920,5,2167,2307.34
"let",1920,5,2167,2307.34
"leur",1920,1,2167,461.47
"lies",1920,1,2167,461.47
"life",1920,2,2167,922.93
"like",1920,4,2167,1845.87
"listen",1920,1,2167,461.47
"little",1920,4,2167,1845.87
"live",1920,3,2167,1384.4
"lo",1920,9,2167,4153.21
"locura",1920,3,2167,1384.4
"look",1920,2,2167,922.93
"lookin",1920,2,2167,922.93
"lord",1920,1,2167,461.47
"los",1920,3,2167,1384.4
"lose",1920,5,2167,2307.34
"love",1920,10,2167,4614.67
"lovin",1920,4,2167,1845.87
"low",1920,2,2167,922.93
"ma",1920,5,2167,2307.34
"mais",1920,4,2167,1845.87
"maintenant",1920,4,2167,1845.87
"make",1920,9,2167,4153.21
"mama",1920,8,2167,3691.74
"man",1920,6,2167,2768.8
"mar",1920,1,2167,461.47
"married",1920,1,2167,461.47
"más",1920,1,2167,461.47
"matter",1920,2,2167,922.93
"maybe",1920,2,2167,922.93
"me",1920,28,2167,12921.09
"mean",1920,4,2167,1845.87
"meat",1920,7,2167,3230.27
"media",1920,2,2167,922.93
"meet",1920,2,2167,922.93
"mentira",1920,2,2167,922.93
"met",1920,1,2167,461.47
"mi",1920,2,2167,922.93
"middle",1920,2,2167,922.93
"milk",1920,1,2167,461.47
"mine",1920,2,2167,922.93
"mmm",1920,5,2167,2307.34
"mmmm",1920,1,2167,461.47
"moment",1920,5,2167,2307.34
"monday",1920,1,2167,461.47
"money",1920,4,2167,1845.87
"moon",1920,2,2167,922.93
"more",1920,2,2167,922.93
"morning",1920,2,2167,922.93
"mouth",1920,4,2167,1845.87
"music",1920,3,2167,1384.4
"must",1920,2,2167,922.93
"muy",1920,3,2167,1384.4
"my",1920,22,2167,10152.28
"nada",1920,1,2167,461.47
"ne",1920,4,2167,1845.87
"near",1920,2,2167,922.93
"need",1920,1,2167,461.47
"neighborhood",1920,1,2167,461.47
"nerve",1920,1,2167,461.47
"never",1920,4,2167,1845.87
"new",1920,7,2167,3230.27
"ni",1920,1,2167,461.47
"night",1920,9,2167,4153.21
"no",1920,15,2167,6922.01
"nobody",1920,1,2167,461.47
"none",1920,1,2167,461.47
"nos",1920,4,2167,1845.87
"dont",1920,43,2167,19843.1
"note",1920,1,2167,461.47
"nothing",1920,1,2167,461.47
"nothin",1920,2,2167,922.93
"nous",1920,4,2167,1845.87
"now",1920,10,2167,4614.67
"nuestro",1920,1,2167,461.47
"of",1920,13,2167,5999.08
"oh",1920,4,2167,1845.87
"old",1920,1,2167,461.47
"olvido",1920,1,2167,461.47
"on",1920,16,2167,7383.48
"one",1920,6,2167,2768.8
"only",1920,1,2167,461.47
"ont",1920,2,2167,922.93
"open",1920,2,2167,922.93
"or",1920,2,2167,922.93
"other",1920,2,2167,922.93
"ought",1920,2,2167,922.93
"our",1920,3,2167,1384.4
"out",1920,3,2167,1384.4
"own",1920,1,2167,461.47
"paso",1920,1,2167,461.47
"perdu",1920,1,2167,461.47
"peu",1920,3,2167,1384.4
"peut",1920,4,2167,1845.87
"play",1920,1,2167,461.47
"please",1920,1,2167,461.47
"pluie",1920,1,2167,461.47
"por",1920,3,2167,1384.4
"porque",1920,1,2167,461.47
"pot",1920,2,2167,922.93
"pronto",1920,3,2167,1384.4
"put",1920,4,2167,1845.87
"quand",1920,1,2167,461.47
"que",1920,21,2167,9690.82
"qué",1920,1,2167,461.47
"quedan",1920,2,2167,922.93
"quiero",1920,1,2167,461.47
"quil",1920,3,2167,1384.4
"quon",1920,4,2167,1845.87
"ready",1920,1,2167,461.47
"really",1920,1,2167,461.47
"reason",1920,1,2167,461.47
"recuerdo",1920,2,2167,922.93
"refrain",1920,2,2167,922.93
"regret",1920,4,2167,1845.87
"rejoice",1920,2,2167,922.93
"rent",1920,1,2167,461.47
"repeat",1920,1,2167,461.47
"rest",1920,2,2167,922.93
"resurrection",1920,1,2167,461.47
"rêves",1920,2,2167,922.93
"rider",1920,2,2167,922.93
"right",1920,2,2167,922.93
"risk",1920,1,2167,461.47
"rock",1920,3,2167,1384.4
"rockin",1920,1,2167,461.47
"rough",1920,1,2167,461.47
"rules",1920,3,2167,1384.4
"rumors",1920,1,2167,461.47
"said",1920,2,2167,922.93
"sans",1920,1,2167,461.47
"saturday",1920,1,2167,461.47
"say",1920,7,2167,3230.27
"se",1920,5,2167,2307.34
"second",1920,1,2167,461.47
"see",1920,6,2167,2768.8
"seen",1920,3,2167,1384.4
"sest",1920,6,2167,2768.8
"shake",1920,7,2167,3230.27
"she",1920,6,2167,2768.8
"sheets",1920,1,2167,461.47
"shelf",1920,1,2167,461.47
"should",1920,1,2167,461.47
"show",1920,8,2167,3691.74
"shown",1920,1,2167,461.47
"si",1920,4,2167,1845.87
"siempre",1920,1,2167,461.47
"siento",1920,2,2167,922.93
"sight",1920,1,2167,461.47
"simple",1920,1,2167,461.47
"sin",1920,13,2167,5999.08
"since",1920,1,2167,461.47
"skinny",1920,1,2167,461.47
"small",1920,1,2167,461.47
"smell",1920,1,2167,461.47
"so",1920,5,2167,2307.34
"some",1920,2,2167,922.93
"someday",1920,2,2167,922.93
"sometimes",1920,1,2167,461.47
"son",1920,3,2167,1384.4
"song",1920,8,2167,3691.74
"soon",1920,3,2167,1384.4
"sorry",1920,4,2167,1845.87
"sound",1920,2,2167,922.93
"south",1920,1,2167,461.47
"stand",1920,3,2167,1384.4
"stars",1920,1,2167,461.47
"start",1920,4,2167,1845.87
"stay",1920,4,2167,1845.87
"still",1920,1,2167,461.47
"stomp",1920,1,2167,461.47
"stop",1920,3,2167,1384.4
"straight",1920,2,2167,922.93
"street",1920,1,2167,461.47
"strong",1920,2,2167,922.93
"stuck",1920,1,2167,461.47
"su",1920,1,2167,461.47
"such",1920,2,2167,922.93
"sur",1920,1,2167,461.47
"sweet",1920,4,2167,1845.87
"sweetheart",1920,2,2167,922.93
"swell",1920,3,2167,1384.4
"take",1920,6,2167,2768.8
"te",1920,6,2167,2768.8
"tell",1920,6,2167,2768.8
"tender",1920,1,2167,461.47
"tenga",1920,3,2167,1384.4
"than",1920,1,2167,461.47
"that",1920,21,2167,9690.82
"the",1920,61,2167,28149.52
"them",1920,1,2167,461.47
"theres",1920,5,2167,2307.34
"these",1920,1,2167,461.47
"they",1920,4,2167,1845.87
"things",1920,1,2167,461.47
"think",1920,1,2167,461.47
"this",1920,3,2167,1384.4
"though",1920,2,2167,922.93
"thrill",1920,3,2167,1384.4
"through",1920,2,2167,922.93
"thru",1920,3,2167,1384.4
"ti",1920,4,2167,1845.87
"till",1920,3,2167,1384.4
"time",1920,11,2167,5076.14
"to",1920,53,2167,24457.78
"toda",1920,1,2167,461.47
"todo",1920,5,2167,2307.34
"told",1920,1,2167,461.47
"too",1920,5,2167,2307.34
"touch",1920,3,2167,1384.4
"tout",1920,1,2167,461.47
"trance",1920,3,2167,1384.4
"transform",1920,1,2167,461.47
"treat",1920,1,2167,461.47
"try",1920,3,2167,1384.4
"true",1920,1,2167,461.47
"trust",1920,1,2167,461.47
"tryin",1920,1,2167,461.47
"tu",1920,3,2167,1384.4
"twist",1920,1,2167,461.47
"two",1920,1,2167,461.47
"un",1920,5,2167,2307.34
"una",1920,1,2167,461.47
"until",1920,2,2167,922.93
"up",1920,4,2167,1845.87
"veces",1920,1,2167,461.47
"verdad",1920,1,2167,461.47
"verse",1920,2,2167,922.93
"vida",1920,4,2167,1845.87
"voice",1920,2,2167,922.93
"voir",1920,3,2167,1384.4
"voz",1920,4,2167,1845.87
"waiting",1920,3,2167,1384.4
"wall",1920,1,2167,461.47
"wanna",1920,1,2167,461.47
"want",1920,9,2167,4153.21
"was",1920,1,2167,461.47
"way",1920,1,2167,461.47
"we",1920,5,2167,2307.34
"weekend",1920,3,2167,1384.4
"well",1920,6,2167,2768.8
"what",1920,11,2167,5076.14
"when",1920,10,2167,4614.67
"whenever",1920,1,2167,461.47
"where",1920,5,2167,2307.34
"why",1920,2,2167,922.93
"white",1920,1,2167,461.47
"who",1920,2,2167,922.93
"will",1920,15,2167,6922.01
"with",1920,14,2167,6460.54
"wont",1920,10,2167,4614.67
"woman",1920,3,2167,1384.4
"words",1920,1,2167,461.47
"work",1920,1,2167,461.47
"would",1920,3,2167,1384.4
"y",1920,4,2167,1845.87
"ya",1920,3,2167,1384.4
"yall",1920,2,2167,922.93
"years",1920,1,2167,461.47
"yo",1920,3,2167,1384.4
"you",1920,98,2167,45223.81
"your",1920,36,2167,16612.83
"yourself",1920,4,2167,1845.87
"zone",1920,1,2167,461.47
"1",1930,4,4044,989.12
"10",1930,1,4044,247.28
"2",1930,6,4044,1483.68
"3",1930,3,4044,741.84
"4",1930,2,4044,494.56
"7",1930,1,4044,247.28
"a",1930,72,4044,17804.15
"able",1930,1,4044,247.28
"about",1930,7,4044,1730.96
"accept",1930,1,4044,247.28
"across",1930,1,4044,247.28
"afraid",1930,2,4044,494.56
"after",1930,4,4044,989.12
"again",1930,2,4044,494.56
"age",1930,1,4044,247.28
"ai",1930,2,4044,494.56
"aim",1930,1,4044,247.28
"album",1930,4,4044,989.12
"all",1930,67,4044,16567.75
"alley",1930,1,4044,247.28
"alone",1930,5,4044,1236.4
"along",1930,1,4044,247.28
"always",1930,4,4044,989.12
"am",1930,38,4044,9396.64
"an",1930,9,4044,2225.52
"and",1930,110,4044,27200.79
"any",1930,3,4044,741.84
"another",1930,8,4044,1978.24
"anymore",1930,2,4044,494.56
"anywhere",1930,1,4044,247.28
"apart",1930,4,4044,989.12
"appear",1930,1,4044,247.28
"april",1930,1,4044,247.28
"are",1930,17,4044,4203.76
"arms",1930,3,4044,741.84
"army",1930,1,4044,247.28
"around",1930,10,4044,2472.8
"as",1930,7,4044,1730.96
"ask",1930,1,4044,247.28
"askin",1930,2,4044,494.56
"at",1930,10,4044,2472.8
"attention",1930,1,4044,247.28
"avenue",1930,2,4044,494.56
"avoid",1930,1,4044,247.28
"awful",1930,1,4044,247.28
"awaken",1930,2,4044,494.56
"away",1930,6,4044,1483.68
"babe",1930,7,4044,1730.96
"baby",1930,17,4044,4203.76
"back",1930,13,4044,3214.64
"bad",1930,5,4044,1236.4
"bag",1930,4,4044,989.12
"bar",1930,1,4044,247.28
"be",1930,25,4044,6182
"beautiful",1930,1,4044,247.28
"because",1930,4,4044,989.12
"become",1930,1,4044,247.28
"bee",1930,2,4044,494.56
"been",1930,17,4044,4203.76
"before",1930,1,4044,247.28
"behind",1930,2,4044,494.56
"belief",1930,3,4044,741.84
"beloved",1930,1,4044,247.28
"best",1930,1,4044,247.28
"bet",1930,2,4044,494.56
"better",1930,2,4044,494.56
"beyond",1930,4,4044,989.12
"big",1930,2,4044,494.56
"black",1930,1,4044,247.28
"blow",1930,1,4044,247.28
"blue",1930,14,4044,3461.92
"body",1930,1,4044,247.28
"bones",1930,1,4044,247.28
"boogie",1930,1,4044,247.28
"born",1930,3,4044,741.84
"both",1930,1,4044,247.28
"bound",1930,1,4044,247.28
"boy",1930,2,4044,494.56
"break",1930,8,4044,1978.24
"bridge",1930,3,4044,741.84
"bring",1930,1,4044,247.28
"broke",1930,1,4044,247.28
"broken",1930,4,4044,989.12
"brother",1930,1,4044,247.28
"build",1930,2,4044,494.56
"bunch",1930,2,4044,494.56
"bury",1930,1,4044,247.28
"but",1930,37,4044,9149.36
"buy",1930,1,4044,247.28
"by",1930,7,4044,1730.96
"c",1930,1,4044,247.28
"ca",1930,15,4044,3709.2
"came",1930,1,4044,247.28
"can",1930,18,4044,4451.04
"car",1930,1,4044,247.28
"care",1930,3,4044,741.84
"caught",1930,1,4044,247.28
"cause",1930,6,4044,1483.68
"change",1930,3,4044,741.84
"check",1930,1,4044,247.28
"chicago",1930,2,4044,494.56
"child",1930,1,4044,247.28
"children",1930,1,4044,247.28
"christmas",1930,5,4044,1236.4
"church",1930,1,4044,247.28
"cigarette",1930,1,4044,247.28
"circle",1930,2,4044,494.56
"city",1930,2,4044,494.56
"clown",1930,1,4044,247.28
"coffee",1930,1,4044,247.28
"come",1930,16,4044,3956.48
"company",1930,2,4044,494.56
"complete",1930,2,4044,494.56
"condition",1930,1,4044,247.28
"content",1930,1,4044,247.28
"continue",1930,1,4044,247.28
"control",1930,1,4044,247.28
"corn",1930,1,4044,247.28
"cotton",1930,1,4044,247.28
"could",1930,4,4044,989.12
"cry",1930,1,4044,247.28
"cross",1930,3,4044,741.84
"crowd",1930,1,4044,247.28
"cut",1930,2,4044,494.56
"daddy",1930,1,4044,247.28
"dark",1930,1,4044,247.28
"dawn",1930,2,4044,494.56
"day",1930,16,4044,3956.48
"dear",1930,3,4044,741.84
"deep",1930,1,4044,247.28
"demand",1930,1,4044,247.28
"devil",1930,2,4044,494.56
"did",1930,3,4044,741.84
"die",1930,1,4044,247.28
"dim",1930,1,4044,247.28
"dirt",1930,1,4044,247.28
"dirty",1930,1,4044,247.28
"do",1930,55,4044,13600.4
"doctor",1930,1,4044,247.28
"dog",1930,4,4044,989.12
"doin",1930,1,4044,247.28
"dollar",1930,3,4044,741.84
"done",1930,4,4044,989.12
"door",1930,7,4044,1730.96
"dope",1930,1,4044,247.28
"doubt",1930,1,4044,247.28
"down",1930,27,4044,6676.56
"dream",1930,1,4044,247.28
"drop",1930,1,4044,247.28
"drown",1930,2,4044,494.56
"dyin",1930,2,4044,494.56
"earth",1930,1,4044,247.28
"eat",1930,2,4044,494.56
"eight",1930,3,4044,741.84
"emergency",1930,1,4044,247.28
"empty",1930,2,4044,494.56
"end",1930,2,4044,494.56
"endure",1930,1,4044,247.28
"engine",1930,2,4044,494.56
"enough",1930,7,4044,1730.96
"eve",1930,3,4044,741.84
"even",1930,6,4044,1483.68
"ever",1930,3,4044,741.84
"every",1930,4,4044,989.12
"exactly",1930,1,4044,247.28
"eyes",1930,3,4044,741.84
"face",1930,2,4044,494.56
"faith",1930,1,4044,247.28
"fall",1930,6,4044,1483.68
"fallin",1930,4,4044,989.12
"fast",1930,4,4044,989.12
"fear",1930,7,4044,1730.96
"feel",1930,5,4044,1236.4
"fight",1930,3,4044,741.84
"fill",1930,1,4044,247.28
"finally",1930,3,4044,741.84
"find",1930,3,4044,741.84
"fire",1930,9,4044,2225.52
"floor",1930,1,4044,247.28
"focus",1930,1,4044,247.28
"folks",1930,1,4044,247.28
"follow",1930,2,4044,494.56
"foot",1930,2,4044,494.56
"for",1930,19,4044,4698.32
"fore",1930,2,4044,494.56
"forget",1930,3,4044,741.84
"found",1930,3,4044,741.84
"free",1930,3,4044,741.84
"fry",1930,1,4044,247.28
"friend",1930,1,4044,247.28
"from",1930,3,4044,741.84
"frown",1930,2,4044,494.56
"full",1930,4,4044,989.12
"fun",1930,1,4044,247.28
"gal",1930,4,4044,989.12
"game",1930,3,4044,741.84
"garbage",1930,1,4044,247.28
"gates",1930,1,4044,247.28
"get",1930,3,4044,741.84
"gettin",1930,1,4044,247.28
"ghost",1930,2,4044,494.56
"girl",1930,9,4044,2225.52
"glass",1930,2,4044,494.56
"go",1930,25,4044,6182
"god",1930,1,4044,247.28
"goes",1930,9,4044,2225.52
"goin",1930,7,4044,1730.96
"gone",1930,14,4044,3461.92
"gonna",1930,3,4044,741.84
"good",1930,32,4044,7912.96
"got",1930,17,4044,4203.76
"gotta",1930,1,4044,247.28
"grave",1930,1,4044,247.28
"gray",1930,2,4044,494.56
"green",1930,1,4044,247.28
"grew",1930,2,4044,494.56
"ground",1930,2,4044,494.56
"grow",1930,1,4044,247.28
"guard",1930,1,4044,247.28
"guitar",1930,8,4044,1978.24
"gun",1930,1,4044,247.28
"guy",1930,1,4044,247.28
"had",1930,15,4044,3709.2
"hail",1930,4,4044,989.12
"hand",1930,4,4044,989.12
"hard",1930,1,4044,247.28
"has",1930,2,4044,494.56
"have",1930,31,4044,7665.68
"he",1930,15,4044,3709.2
"head",1930,2,4044,494.56
"hear",1930,3,4044,741.84
"heard",1930,3,4044,741.84
"heart",1930,4,4044,989.12
"heartache",1930,3,4044,741.84
"heaven",1930,3,4044,741.84
"held",1930,2,4044,494.56
"hell",1930,2,4044,494.56
"help",1930,1,4044,247.28
"her",1930,13,4044,3214.64
"here",1930,9,4044,2225.52
"hey",1930,3,4044,741.84
"high",1930,3,4044,741.84
"higher",1930,1,4044,247.28
"highway",1930,6,4044,1483.68
"hill",1930,1,4044,247.28
"him",1930,1,4044,247.28
"his",1930,5,4044,1236.4
"hit",1930,1,4044,247.28
"hmm",1930,6,4044,1483.68
"hold",1930,4,4044,989.12
"hole",1930,1,4044,247.28
"home",1930,4,4044,989.12
"hope",1930,2,4044,494.56
"horn",1930,1,4044,247.28
"hot",1930,3,4044,741.84
"hotel",1930,1,4044,247.28
"hound",1930,1,4044,247.28
"hour",1930,1,4044,247.28
"house",1930,2,4044,494.56
"how",1930,8,4044,1978.24
"huh",1930,2,4044,494.56
"humble",1930,1,4044,247.28
"hung",1930,2,4044,494.56
"hurry",1930,1,4044,247.28
"hurt",1930,2,4044,494.56
"i",1930,217,4044,53659.74
"if",1930,21,4044,5192.88
"ill",1930,1,4044,247.28
"image",1930,1,4044,247.28
"in",1930,36,4044,8902.08
"infected",1930,2,4044,494.56
"instead",1930,1,4044,247.28
"into",1930,1,4044,247.28
"is",1930,67,4044,16567.75
"its",1930,74,4044,18298.71
"james",1930,2,4044,494.56
"jealous",1930,1,4044,247.28
"jim",1930,1,4044,247.28
"jones",1930,1,4044,247.28
"jump",1930,1,4044,247.28
"just",1930,22,4044,5440.16
"keep",1930,5,4044,1236.4
"key",1930,1,4044,247.28
"kickin",1930,1,4044,247.28
"kiss",1930,2,4044,494.56
"knees",1930,2,4044,494.56
"knew",1930,1,4044,247.28
"know",1930,33,4044,8160.24
"laid",1930,1,4044,247.28
"last",1930,10,4044,2472.8
"late",1930,3,4044,741.84
"laugh",1930,1,4044,247.28
"law",1930,2,4044,494.56
"lazy",1930,2,4044,494.56
"learn",1930,1,4044,247.28
"leave",1930,8,4044,1978.24
"left",1930,7,4044,1730.96
"less",1930,3,4044,741.84
"let",1930,6,4044,1483.68
"lies",1930,4,4044,989.12
"life",1930,6,4044,1483.68
"light",1930,1,4044,247.28
"like",1930,19,4044,4698.32
"limbs",1930,1,4044,247.28
"line",1930,5,4044,1236.4
"liquor",1930,1,4044,247.28
"little",1930,7,4044,1730.96
"live",1930,1,4044,247.28
"load",1930,3,4044,741.84
"lonely",1930,12,4044,2967.36
"lonesome",1930,1,4044,247.28
"long",1930,5,4044,1236.4
"look",1930,5,4044,1236.4
"lookin",1930,1,4044,247.28
"loose",1930,1,4044,247.28
"lord",1930,2,4044,494.56
"lose",1930,9,4044,2225.52
"losin",1930,3,4044,741.84
"loss",1930,1,4044,247.28
"lost",1930,3,4044,741.84
"lot",1930,2,4044,494.56
"love",1930,19,4044,4698.32
"lover",1930,2,4044,494.56
"lovin",1930,5,4044,1236.4
"lower",1930,1,4044,247.28
"luck",1930,5,4044,1236.4
"lyin",1930,1,4044,247.28
"made",1930,1,4044,247.28
"make",1930,10,4044,2472.8
"mama",1930,10,4044,2472.8
"man",1930,3,4044,741.84
"many",1930,1,4044,247.28
"map",1930,1,4044,247.28
"matter",1930,2,4044,494.56
"maybe",1930,2,4044,494.56
"me",1930,56,4044,13847.68
"meadow",1930,1,4044,247.28
"mean",1930,5,4044,1236.4
"meant",1930,1,4044,247.28
"meat",1930,4,4044,989.12
"mess",1930,1,4044,247.28
"message",1930,1,4044,247.28
"middle",1930,1,4044,247.28
"midnight",1930,1,4044,247.28
"might",1930,4,4044,989.12
"miles",1930,3,4044,741.84
"million",1930,1,4044,247.28
"mind",1930,10,4044,2472.8
"mine",1930,2,4044,494.56
"minute",1930,1,4044,247.28
"miracle",1930,3,4044,741.84
"misery",1930,2,4044,494.56
"miss",1930,5,4044,1236.4
"mm",1930,1,4044,247.28
"mmm",1930,8,4044,1978.24
"money",1930,2,4044,494.56
"moon",1930,4,4044,989.12
"more",1930,26,4044,6429.28
"morning",1930,2,4044,494.56
"mornin",1930,2,4044,494.56
"most",1930,2,4044,494.56
"move",1930,5,4044,1236.4
"movin",1930,2,4044,494.56
"mr",1930,2,4044,494.56
"much",1930,1,4044,247.28
"must",1930,13,4044,3214.64
"my",1930,42,4044,10385.76
"myself",1930,1,4044,247.28
"name",1930,2,4044,494.56
"narrow",1930,1,4044,247.28
"near",1930,4,4044,989.12
"neck",1930,1,4044,247.28
"need",1930,18,4044,4451.04
"neither",1930,1,4044,247.28
"neon",1930,1,4044,247.28
"never",1930,4,4044,989.12
"new",1930,10,4044,2472.8
"night",1930,4,4044,989.12
"no",1930,17,4044,4203.76
"dont",1930,71,4044,17556.87
"note",1930,1,4044,247.28
"nothing",1930,4,4044,989.12
"nothin",1930,8,4044,1978.24
"now",1930,16,4044,3956.48
"number",1930,2,4044,494.56
"obey",1930,1,4044,247.28
"ocean",1930,2,4044,494.56
"oclock",1930,3,4044,741.84
"oer",1930,1,4044,247.28
"of",1930,43,4044,10633.04
"often",1930,1,4044,247.28
"oh",1930,17,4044,4203.76
"ohh",1930,1,4044,247.28
"ok",1930,3,4044,741.84
"okay",1930,3,4044,741.84
"ol",1930,1,4044,247.28
"old",1930,20,4044,4945.6
"on",1930,47,4044,11622.16
"once",1930,3,4044,741.84
"one",1930,28,4044,6923.84
"only",1930,1,4044,247.28
"or",1930,2,4044,494.56
"order",1930,1,4044,247.28
"our",1930,1,4044,247.28
"out",1930,17,4044,4203.76
"over",1930,3,4044,741.84
"pack",1930,4,4044,989.12
"pain",1930,3,4044,741.84
"pal",1930,1,4044,247.28
"palm",1930,2,4044,494.56
"papa",1930,1,4044,247.28
"part",1930,3,4044,741.84
"pass",1930,4,4044,989.12
"patterns",1930,1,4044,247.28
"people",1930,9,4044,2225.52
"perfect",1930,1,4044,247.28
"piano",1930,10,4044,2472.8
"pick",1930,3,4044,741.84
"place",1930,7,4044,1730.96
"play",1930,6,4044,1483.68
"poor",1930,18,4044,4451.04
"powder",1930,2,4044,494.56
"power",1930,1,4044,247.28
"probably",1930,1,4044,247.28
"prove",1930,1,4044,247.28
"pull",1930,1,4044,247.28
"put",1930,5,4044,1236.4
"quite",1930,1,4044,247.28
"rag",1930,1,4044,247.28
"rain",1930,3,4044,741.84
"raise",1930,2,4044,494.56
"reach",1930,2,4044,494.56
"read",1930,2,4044,494.56
"real",1930,1,4044,247.28
"really",1930,1,4044,247.28
"reason",1930,3,4044,741.84
"red",1930,5,4044,1236.4
"regret",1930,2,4044,494.56
"reject",1930,1,4044,247.28
"remember",1930,1,4044,247.28
"remind",1930,1,4044,247.28
"rescue",1930,1,4044,247.28
"restless",1930,1,4044,247.28
"return",1930,2,4044,494.56
"rhyme",1930,2,4044,494.56
"rider",1930,2,4044,494.56
"right",1930,3,4044,741.84
"rise",1930,1,4044,247.28
"river",1930,9,4044,2225.52
"road",1930,6,4044,1483.68
"roam",1930,1,4044,247.28
"room",1930,3,4044,741.84
"round",1930,2,4044,494.56
"run",1930,1,4044,247.28
"runnin",1930,7,4044,1730.96
"said",1930,3,4044,741.84
"sat",1930,1,4044,247.28
"saw",1930,1,4044,247.28
"say",1930,5,4044,1236.4
"sea",1930,3,4044,741.84
"searching",1930,1,4044,247.28
"season",1930,2,4044,494.56
"secret",1930,1,4044,247.28
"see",1930,7,4044,1730.96
"seems",1930,2,4044,494.56
"seen",1930,1,4044,247.28
"seize",1930,1,4044,247.28
"send",1930,1,4044,247.28
"servant",1930,1,4044,247.28
"set",1930,4,4044,989.12
"shadows",1930,2,4044,494.56
"shake",1930,4,4044,989.12
"share",1930,3,4044,741.84
"she",1930,8,4044,1978.24
"shoot",1930,1,4044,247.28
"shore",1930,1,4044,247.28
"short",1930,3,4044,741.84
"shot",1930,1,4044,247.28
"should",1930,9,4044,2225.52
"shout",1930,1,4044,247.28
"show",1930,1,4044,247.28
"shower",1930,2,4044,494.56
"side",1930,1,4044,247.28
"sigh",1930,2,4044,494.56
"sight",1930,1,4044,247.28
"simple",1930,1,4044,247.28
"simply",1930,1,4044,247.28
"sin",1930,2,4044,494.56
"since",1930,1,4044,247.28
"sing",1930,8,4044,1978.24
"single",1930,18,4044,4451.04
"sinner",1930,1,4044,247.28
"slave",1930,3,4044,741.84
"sleep",1930,2,4044,494.56
"sleeve",1930,4,4044,989.12
"slow",1930,2,4044,494.56
"smile",1930,1,4044,247.28
"so",1930,14,4044,3461.92
"soldier",1930,2,4044,494.56
"some",1930,6,4044,1483.68
"somebody",1930,4,4044,989.12
"someday",1930,1,4044,247.28
"someone",1930,6,4044,1483.68
"something",1930,2,4044,494.56
"somethin",1930,1,4044,247.28
"somewhere",1930,1,4044,247.28
"song",1930,1,4044,247.28
"soon",1930,1,4044,247.28
"soul",1930,1,4044,247.28
"sound",1930,1,4044,247.28
"southern",1930,1,4044,247.28
"speak",1930,1,4044,247.28
"special",1930,1,4044,247.28
"spend",1930,1,4044,247.28
"spite",1930,1,4044,247.28
"spoken",1930,2,4044,494.56
